Booking id,Customer ID,Customer Name,Creditscore,Customer Booking Country,Gender,Age,Customer Tenure,Booking Amount,Number of Services,Is Mobile,Is Weekend,Monthly Income
5673,15594898,Aleksandrova,552,France,Male,36,8,10000,2,0,0,132547.02
5674,15598818,Pinto,755,Germany,Female,30,6,154221.37,2,0,1,62688.55
5675,15745116,Griffiths,634,France,Male,26,8,10000,1,1,0,21760.96
5676,15703435,McNeil,756,France,Female,26,5,101641.14,2,0,1,154460.68
5677,15732211,Bruno,776,France,Male,37,2,10000,1,0,1,8065
5678,15630761,Johnson,649,France,Female,45,5,92786.66,1,1,0,173365.9
5679,15640296,Okorie,595,Germany,Male,32,8,131081.66,2,1,1,69428.79
5680,15716858,Moen,646,France,Male,30,5,98014.74,1,1,1,12757.14
5681,15583784,McGuigan,592,Spain,Male,38,8,10000,2,1,0,180426.2
5682,15606004,Fancher,574,France,Male,26,8,97460.1,1,1,1,43093.67
5683,15790719,Matthews,850,France,Male,36,1,104077.19,2,0,1,68594
5684,15607749,Kaeppel,850,Spain,Female,29,1,10000,2,1,1,197996.65
5685,15700248,Shih,475,France,Female,46,10,10000,2,0,0,122953
5686,15626746,Yudina,642,France,Female,39,4,10000,1,1,1,76821.24
5687,15716527,Akabueze,710,Spain,Female,51,4,93656.95,1,0,1,141400.51
5688,15625860,Kornilova,596,Spain,Male,30,6,121345.88,4,1,0,41921.75
5689,15617741,Ozioma,609,France,Female,39,8,141675.23,1,0,1,175664.25
5690,15762012,Su,797,Spain,Female,31,8,10000,2,1,0,117916.63
5691,15634927,Jamison,504,Germany,Female,43,7,102365.49,1,1,0,194690.77
5692,15744553,Esposito,735,Spain,Male,50,9,10000,1,0,0,166677.35
5693,15686999,Hardiman,680,Spain,Female,30,3,10000,1,1,0,160131.58
5694,15808225,Woodard,449,France,Male,52,6,10000,2,0,1,123622
5695,15580881,Chienezie,685,Germany,Male,57,7,101868.51,1,0,1,113483.96
5696,15799192,Okwuadigbo,569,Spain,Male,38,8,10000,2,0,0,79618.79
5697,15694332,Chineze,631,France,Male,35,9,112392.45,2,1,0,24472.23
5698,15677085,O'Brien,595,Germany,Female,25,7,106570.34,2,0,1,177025.79
5699,15583631,Tao,461,France,Female,28,8,10000,1,1,1,103349.74
5700,15590182,Mao,630,France,Male,50,1,81947.76,1,0,1,63606.22
5701,15801584,Buckland,661,France,Female,31,7,144162.3,2,1,1,14490.79
5702,15660869,Flannery,796,Germany,Male,39,5,86350.87,2,0,0,105080.53
5715,15602533,Honore,850,Spain,Male,39,6,133214.13,1,0,1,20769.88
5716,15701369,Blackburn,646,France,Female,37,7,96558.66,1,0,0,163427.18
5717,15812107,Endrizzi,744,France,Male,54,6,93806.31,2,0,1,140068.77
5718,15634411,Duncan,710,Spain,Female,36,8,10000,2,0,0,83206.19
5719,15738303,Macarthur,544,France,Female,64,3,124043.8,1,1,1,111402.97
5735,15614854,Trevisani,764,Spain,Female,33,9,168964.77,1,0,1,118982.51
5736,15794050,Schofield,838,France,Female,34,8,10000,2,1,0,27472.07
5737,15732484,Stewart,821,France,Female,28,8,10000,1,1,1,36754.13
5738,15723447,Jamieson,607,Spain,Female,36,4,98266.3,1,1,1,46416.36
5739,15797722,Howard,558,France,Male,38,8,113000.92,1,1,1,152872.39
5740,15605986,Onwuamaeze,530,Germany,Male,23,1,137060.88,2,1,1,165227.23
5741,15812533,D'Albertis,654,Germany,Male,37,5,112146.12,1,1,0,75927.35
5742,15690714,Brooks,530,France,Female,33,4,129307.32,1,1,1,172930.28
5743,15747713,Gordon,656,Spain,Male,69,6,163975.09,1,1,1,36108.5
5744,15618962,Nwachukwu,520,Spain,Male,43,7,10000,2,1,1,36202.74
5745,15673944,Chinweike,602,Germany,Female,42,6,158414.85,1,1,1,131886.46
5746,15727980,Simpkinson,701,Germany,Female,48,1,92072.68,1,1,1,133992.36
5747,15807330,Walker,653,Spain,Female,30,2,88243.29,2,1,1,96658.26
5748,15618617,Diribe,668,Spain,Male,25,8,10000,2,1,1,135112.09
5749,15584400,Trentini,652,France,Male,48,4,59486.31,1,1,0,163944.18
5750,15599588,Conway,639,Spain,Female,54,2,10000,2,1,1,53843.71
5751,15749213,Maslow,730,Spain,Female,52,7,10000,2,0,1,122398.84
5752,15718815,Clark,780,France,Male,34,1,10000,1,1,1,64804.04
5753,15568142,L?,592,France,Female,38,8,119278.01,2,0,1,19370.73
5754,15779517,Swadling,628,France,Male,34,4,158741.43,2,1,1,126192.54
5755,15710030,Gallo,658,France,Female,40,7,140596.95,1,0,1,135459.02
5756,15772813,Onyemachukwu,850,Spain,Female,29,10,10000,2,1,1,94815.04
5757,15706851,Samoylova,515,Germany,Male,37,2,90432.92,1,1,1,188366.04
5758,15618054,Dickson,571,France,Female,35,1,104783.81,2,0,1,178512.52
5759,15671068,He,760,Germany,Male,42,0,77992.97,2,1,1,97906.38
5760,15634317,P'an,720,Germany,Female,43,10,110822.9,1,0,0,72861.94
5761,15766410,Leak,632,Germany,Male,42,4,119624.6,2,1,1,195978.86
5762,15601027,Artemieva,694,Germany,Male,31,6,109052.59,2,1,1,19448.93
5763,15777612,Frost,559,Spain,Female,40,5,139129.44,1,0,1,32635.54
5764,15742649,Warner,773,Germany,Female,42,8,152324.66,2,1,0,171733.22
5765,15649559,Kennedy,581,France,Male,38,1,10000,2,1,0,46176.22
5766,15651099,Ifeatu,524,Germany,Female,37,9,127480.58,2,1,0,179634.69
5767,15683160,Evans,713,France,Male,53,6,115029.4,1,0,0,191521.32
5768,15618350,Chu,676,France,Male,40,8,114005.78,1,1,1,67998.45
5769,15670859,Hsueh,651,Germany,Female,42,1,116646.76,1,1,0,44731.8
5770,15607169,Shih,717,Spain,Female,49,1,110864.38,2,1,1,124532.9
5771,15615048,Fan,594,France,Male,23,5,156267.59,1,1,0,160968.44
5772,15725177,Whiddon,716,France,Female,44,3,109528.28,1,1,0,27341.63
5773,15623596,Onyekachukwu,668,France,Female,35,6,102482.76,1,1,1,53994.64
5774,15693054,Ermakova,678,Germany,Male,23,10,115563.71,1,1,1,91633.53
5775,15636792,Marino,545,France,Male,23,2,10000,2,1,0,189613.12
5776,15647510,Niu,613,France,Female,40,9,95624.36,2,1,1,60706.33
5777,15576750,Manna,687,Spain,Female,21,8,10000,2,1,1,154767.34
5778,15585083,Onyemere,715,France,Male,28,7,160376.61,1,0,0,196853.11
5779,15744012,Archer,618,Germany,Male,41,8,37702.79,1,1,1,195775.48
5780,15793917,Mitchell,721,France,Female,35,6,118273.83,1,0,1,3086.89
5781,15576553,Everingham,445,Germany,Female,34,7,131082.17,2,1,1,70618
5782,15631108,Huie,690,France,Male,38,1,94456,2,0,1,55034.02
5783,15730430,Crowther,709,France,Female,43,8,10000,2,0,0,168035.62
5784,15631496,Swift,671,Spain,Female,42,3,10000,2,1,1,128449.33
5785,15692038,Skelton,538,France,Male,33,6,93791.38,1,1,1,199249.29
5799,15719345,Stephens,670,France,Female,42,1,115961.58,2,0,1,29483.87
5800,15748754,Gordon,517,France,Male,28,2,115062.61,1,1,0,179056.23
5801,15594440,Bevan,834,France,Female,49,8,160602.25,2,1,0,129273.94
5802,15751194,Mashman,571,France,Female,42,4,108825.34,3,1,0,55558.51
5803,15593506,Tu,576,Germany,Female,36,8,166287.85,1,1,1,23305.85
5804,15695165,Milanesi,718,France,Female,31,1,152663.77,1,0,1,17128.64
5805,15640901,Romano,636,Germany,Female,31,9,80844.69,2,1,1,74641.9
5806,15714116,Goliwe,566,Germany,Female,40,2,97001.36,2,1,0,154486.01
5807,15648757,Hsueh,711,France,Male,64,4,10000,2,1,1,3185.67
5808,15801502,Gray,574,France,Female,39,2,122524.61,2,1,0,88463.63
5809,15750284,Wright,619,France,Female,35,8,132292.63,1,1,0,65682.93
5810,15758762,Chiemeka,588,France,Female,24,0,10000,2,1,1,140586.08
5811,15781589,Chung,760,Germany,Female,49,9,91502.99,1,1,0,117232.9
5812,15649157,Pinto,665,France,Male,52,3,10000,1,1,0,116137.01
5813,15674847,Kellway,739,Germany,Male,29,3,59385.98,2,1,1,105533.96
5814,15646073,Sopuluchi,641,France,Male,77,9,10000,3,1,1,81514.06
5815,15722614,Spitzer,685,Germany,Female,21,6,97956.5,1,1,1,164966.27
5816,15665731,Potter,594,France,Female,49,4,10000,2,1,1,23631.55
5817,15801098,Matthews,557,Spain,Female,40,4,10000,2,0,1,105433.53
5818,15662991,Nicholls,697,France,Male,27,8,141223.68,2,1,0,90591.15
5819,15770345,McDonald,656,France,Male,18,10,151762.74,1,0,1,127014.32
5820,15657422,Fiorentini,712,Germany,Male,43,1,141749.74,2,0,1,90905.26
5821,15777833,Kovalyova,689,Spain,Male,38,5,75075.14,1,1,1,8651.92
5822,15783991,Miah,697,France,Female,25,4,165686.11,2,1,0,15467.98
5823,15804552,Builder,589,France,Male,38,2,10000,1,1,0,79915.28
5824,15681794,Baddeley,525,Spain,Female,25,10,10000,2,1,0,69361.95
5825,15630357,Hu,680,France,Male,44,3,10000,2,1,0,86935.08
5826,15588284,Hs?,617,France,Female,28,0,10000,2,1,1,7597.83
5827,15591968,Ford,680,France,Male,32,5,92961.61,1,1,0,116957.6
5828,15810383,Todd,662,Spain,Female,30,9,10000,2,0,1,157884.83
5829,15595339,Johnston,736,Germany,Male,46,5,130812.91,1,1,1,77981.54
5830,15634986,Obiajulu,657,Germany,Male,57,8,107174.58,1,1,1,126369.55
5831,15685408,Azubuike,350,Spain,Male,54,1,152677.48,1,1,1,191973.49
5832,15745863,Padovesi,617,France,Male,30,3,132005.77,1,1,0,142940.39
5833,15755904,Farmer,562,France,Male,35,7,10000,1,0,0,48869.67
5834,15735258,Ignatieff,705,Spain,Female,23,5,10000,2,1,1,73131.73
5835,15604840,Lu,516,France,Female,33,7,127305.5,1,1,1,120037.36
5836,15718980,Artemiev,573,France,Female,37,6,10000,2,1,0,193995.37
5837,15678662,Okonkwo,538,Spain,Female,31,0,10000,2,0,0,179453.66
5838,15571586,Dore,699,France,Male,39,9,10000,1,1,0,80963.92
5839,15723089,T'ang,504,Germany,Male,32,8,170291.22,2,0,1,15658.99
5840,15661564,Ashbolt,583,Spain,Male,47,5,102562.23,1,1,0,92708.1
5841,15754213,Bazarova,712,Spain,Male,53,2,111061.01,2,0,0,26542.17
5842,15683580,Buccho,626,Spain,Male,62,3,10000,1,1,1,65010.74
5843,15708084,Burn,631,France,Female,34,4,124379.14,1,1,0,106892.91
5844,15701145,Andreyev,663,France,Female,37,7,10000,1,1,1,185210.63
5845,15600146,Endrizzi,506,Germany,Female,41,3,57745.76,1,1,0,4035.46
5846,15651569,Brown,570,Germany,Female,50,5,129293.74,1,1,0,177805.44
5847,15777940,Nock,703,France,Female,45,7,10000,2,1,1,68831.72
5848,15655610,Okeke,698,Germany,Female,40,8,150777.1,1,1,0,114732.62
5849,15569459,Cunningham,731,Spain,Male,41,4,10000,2,1,0,22299.27
5850,15718142,Kelley,625,France,Male,34,6,10000,2,0,0,197283.2
5851,15585103,Wilson,634,Spain,Male,31,9,108632.48,1,1,1,179485.96
5852,15675537,Woods,616,France,Male,59,5,153861.1,1,1,1,17699.48
5853,15633269,McFarland,500,France,Male,56,1,100374.58,1,1,0,118490.8
5854,15667170,Cisneros,446,France,Male,32,8,10000,2,0,0,133292.94
5855,15659141,Borchgrevink,669,France,Female,47,9,61196.54,1,1,0,58170.24
5856,15575445,Rozhkova,581,Germany,Male,31,6,116891.72,1,1,0,107137.3
5857,15752378,Bradley,704,Germany,Female,54,6,133656.91,3,1,0,145071.33
5858,15654887,Obialo,748,France,Male,44,2,92911.52,1,0,1,85495.24
5859,15741465,Hudson,680,Spain,Female,31,9,119825.75,2,1,1,101139.3
5860,15682392,Veltri,655,France,Female,37,7,111852.84,2,1,0,10511.13
5861,15806483,Mazzanti,690,Germany,Male,32,0,106683.52,2,1,1,137916.49
5862,15800265,Thorpe,695,Germany,Male,40,7,139022.24,1,0,1,193383.13
5863,15663477,Golibe,700,Germany,Female,40,4,148571.07,1,1,0,189826.96
5864,15792027,Udinesi,773,France,Male,52,4,10000,1,0,1,144113.42
5865,15775118,Stewart,749,France,Male,42,1,129776.72,2,0,1,143538.51
5866,15579742,Curtis,611,France,Female,46,5,10000,1,1,0,77677.14
5867,15718283,Hayden,606,Spain,Female,46,8,10000,2,1,1,183717.94
5868,15755758,H?,554,France,Male,24,10,10000,1,0,0,92180.62
5869,15582295,Campbell,567,France,Female,37,7,10000,2,1,1,28690.9
5870,15717030,Green,559,Spain,Male,24,3,114739.92,1,1,0,85891.02
5871,15586916,P'eng,594,Germany,Male,41,2,122545.65,2,1,1,42050.24
5872,15713890,Cremonesi,513,France,Female,37,6,10000,2,1,0,110142.34
5873,15780871,Liang,652,Germany,Female,26,1,131908.35,1,1,1,179269.79
5874,15675932,Gough,680,Germany,Female,42,7,105722.69,1,1,1,90558.24
5875,15658495,Bates,784,Spain,Male,33,10,10000,2,1,0,162022.47
5876,15658093,Padovesi,812,Spain,Female,44,8,10000,3,1,0,66926.83
5877,15801803,Yin,784,Spain,Female,40,8,10000,2,1,0,108891.3
5878,15569214,Kharlamov,570,France,Female,18,4,82767.42,1,1,0,71811.9
5879,15731514,Nicholls,712,France,Female,42,1,87842.98,1,0,0,92223.59
5880,15811272,Burns,705,Spain,Male,39,6,133261.13,1,1,1,78065.9
5881,15746785,Fleming,681,Spain,Female,32,3,10000,2,1,1,59679.9
5882,15662794,Watson,620,France,Male,41,0,97925.11,1,1,0,85000.32
5883,15709423,Obiajulu,711,France,Male,52,5,10000,1,1,1,159808.95
5884,15572129,Han,613,France,Female,24,7,140453.91,1,1,0,129001.3
5885,15713862,Ferguson,613,Germany,Female,20,0,117356.19,1,0,0,113557.7
5886,15570241,Tao,682,Spain,Male,36,5,10000,2,1,1,147758.51
5887,15589384,Le Grand,850,Spain,Male,37,4,137204.77,1,1,1,28865.59
5888,15804646,Valdez,601,France,Female,41,1,10000,2,0,1,160607.06
5889,15700890,Cunningham,595,Spain,Male,35,8,10000,1,1,0,100015.79
5890,15758872,Godfrey,675,Spain,Male,36,3,54098.18,2,0,1,54478.52
5891,15772969,Mai,591,Spain,Male,31,8,10000,1,1,1,141677.33
5892,15809042,Walker,602,France,Male,23,7,113758.48,2,0,0,84077.6
5893,15689648,Pirozzi,554,Spain,Female,34,8,10000,1,0,1,106981.03
5894,15744650,Feng,541,France,Male,37,9,118636.92,1,1,1,73551.44
5895,15704286,Akabueze,506,France,Male,34,7,10000,2,0,0,115842.1
5896,15700291,Robson,814,Germany,Male,44,8,95488.82,2,0,0,107013.59
5897,15669446,Yevdokimova,683,France,Male,30,8,110829.52,2,0,0,24938.84
5898,15807631,Ijendu,485,Germany,Male,51,7,144244.59,2,1,0,51113.14
5899,15664559,Colombo,696,Germany,Female,31,8,122021.92,2,1,0,33828.64
5900,15642869,Akubundu,608,France,Female,30,8,10000,2,1,0,128875.86
5901,15605315,Francis,792,France,Male,50,9,10000,4,1,1,194700.81
5902,15713680,Marshall,686,Spain,Male,22,5,10000,2,1,0,158974.45
5903,15750502,Rhodes,790,Germany,Male,42,1,85839.62,1,1,0,198182.73
5904,15739090,Y?,654,France,Female,29,4,96974.97,1,0,1,141404.07
5905,15612807,Bell,452,France,Male,35,4,148172.44,1,1,1,4175.68
5906,15788519,Kerr,719,Spain,Male,38,0,10000,1,1,0,126876.47
5907,15732868,Jideofor,707,France,Female,40,5,10000,2,1,0,41052.82
5908,15772928,Robertson,699,France,Female,49,2,10000,1,0,0,105760.01
5909,15713879,Kao,850,Spain,Male,30,2,10000,2,0,1,27937.12
5910,15568029,Palmer,828,Spain,Male,28,8,134766.85,1,1,0,79355.87
5911,15617639,Mackay,850,Germany,Male,30,5,123210.56,2,1,1,102180.27
5912,15745019,Burgmann,712,Spain,Male,47,1,139887.01,1,1,1,95719.73
5913,15630455,Davis,634,France,Male,44,9,149961.11,1,1,0,57121.51
5914,15738864,Milano,730,Germany,Male,45,6,152880.97,1,0,0,162478.11
5915,15778061,Dellucci,685,Germany,Male,43,9,108589.47,2,0,1,194808.51
5916,15799515,Coles,809,Spain,Male,33,9,10000,1,1,1,124045.65
5917,15684305,Gray,707,Spain,Female,35,3,56674.48,1,1,0,17987.4
5918,15762781,Macvitie,648,Spain,Male,32,8,10000,1,1,0,133653.38
5919,15747006,Townsend,760,Spain,Female,57,1,10000,2,1,1,25101.17
5920,15725060,Pope,805,Germany,Female,33,3,105663.56,2,0,1,33330.89
5921,15592152,Jensen,585,France,Female,39,7,10000,2,1,0,2401.26
5922,15624427,Thomson,595,Spain,Female,30,5,100683.54,1,1,1,178361.04
5923,15567458,Chiazagomekpele,630,France,Male,42,6,10000,2,1,0,162697.93
5924,15612663,Ozuluonye,627,Germany,Male,29,5,139541.58,2,1,0,80607.33
5925,15574915,Wright,631,Germany,Female,37,2,121801.72,2,0,1,23146.62
5926,15745143,Lung,776,Germany,Male,38,5,112281.7,1,0,1,89893.6
5927,15734527,Lombardo,676,Spain,Female,36,4,10000,2,1,1,3173.31
5928,15675356,Leonard,758,Spain,Female,40,5,93499.82,2,0,0,123218.81
5929,15643860,Johnston,637,France,Male,33,0,132255.99,2,0,1,74588.41
5930,15643474,P'eng,850,France,Male,20,7,10000,2,1,0,31288.77
5931,15721766,Amechi,601,Spain,Female,44,4,10000,2,1,0,58561.31
5932,15680763,Fang,735,France,Male,49,5,121973.28,1,1,0,148804.36
5933,15752544,Docherty,614,Germany,Male,32,7,99462.8,2,1,1,51117.06
5934,15808882,Horton,672,Germany,Female,21,3,165878.76,2,1,1,164537.17
5935,15727287,Vincent,642,France,Male,30,8,117494.27,1,0,0,61977.82
5936,15663525,Onio,633,Germany,Female,29,0,138577.34,1,1,0,193362.99
5937,15683713,Schiavone,769,Spain,Male,39,9,10000,1,1,1,47722.79
5938,15596450,Chandler,796,Spain,Male,41,8,107525.07,1,1,0,18510.41
5939,15730675,Fiorentino,715,France,Male,23,7,139224.92,2,1,0,65057.71
5940,15672168,Butusov,695,France,Female,42,7,121453.63,1,0,0,46374.64
5941,15742674,Wang,747,France,Female,25,4,10000,2,0,1,42039.67
5942,15578639,Alexeieva,584,Germany,Female,54,1,77354.37,1,0,0,138192.98
5943,15726124,Vinogradova,476,France,Male,40,6,10000,1,1,1,22735.45
5944,15682569,Hughes,850,France,Female,39,7,79259.99,1,0,1,186910.74
5945,15773031,Ts'ao,529,France,Male,30,2,116295.29,1,1,0,75285.47
5946,15765730,Bage,584,Spain,Female,59,1,10000,1,0,1,130260.11
5947,15659522,Yudina,586,Germany,Male,34,9,74309.81,1,1,0,15034.93
5948,15568999,Naquin,674,Germany,Male,34,2,152797.9,1,1,0,175709.4
5949,15703856,Endrizzi,552,France,Male,42,9,133701.07,2,1,0,101069.71
5950,15569446,Tang,601,Germany,Female,33,7,114430.18,2,1,1,153012.13
5951,15632292,Schroeder,541,France,Male,29,7,127504.57,1,0,0,86173.92
5952,15724502,Swearingen,744,Germany,Female,41,2,84113.41,1,1,0,197548.63
5953,15777675,McGregor,595,Spain,Female,23,10,101126.66,2,0,0,37042.8
5954,15802537,Onyeorulu,724,Germany,Male,33,5,103564.83,2,1,0,121085.72
5955,15778446,Clarke,533,Spain,Female,52,7,10000,1,0,1,194113.99
5956,15670738,Smith,618,France,Male,37,2,168178.21,2,0,1,101273.23
5957,15704799,Kozlova,523,Germany,Female,39,1,143903.11,1,1,1,118711.75
5958,15645580,Nekrasov,642,Germany,Female,30,5,129753.69,1,1,0,582.53
5959,15757682,Olague,584,France,Male,35,9,10000,2,1,0,192381.21
5960,15701157,Holt,521,France,Male,38,5,110641.18,1,0,1,136507.69
5961,15796349,Olsen,662,France,Female,36,4,166909.2,2,1,0,138871.12
5962,15815696,Mazzi,758,France,Female,34,1,154139.45,1,1,1,60728.89
5963,15602880,Niu,717,France,Male,38,7,97459.06,1,0,0,189175.71
5964,15636274,Graham,611,France,Male,40,1,10000,2,1,1,102547.56
5965,15770137,Millar,766,Germany,Male,43,6,112088.04,2,1,1,36706.56
5966,15645579,Bell,636,France,Female,34,3,10000,2,1,1,44756.25
5967,15596433,Kelly,814,France,Female,48,7,10000,2,1,1,132870.15
5968,15770561,T'an,760,Spain,Male,28,1,141038.57,2,0,0,16287.38
5969,15684303,Davila,607,Germany,Male,39,2,84468.67,2,1,1,121945.42
5970,15690016,Willis,725,Spain,Female,36,4,118520.26,1,0,0,131173.9
5971,15633296,Dumetochukwu,600,France,Male,37,1,142663.46,1,0,1,88669.89
5972,15756507,Giles,656,Germany,Male,27,4,118627.16,2,1,1,160835.3
5973,15721339,O'Meara,640,Spain,Male,34,1,137523.02,1,0,0,24761.36
5974,15802292,Yao,439,France,Male,28,7,110976.23,2,1,0,138526.96
5975,15725700,Wallace,549,France,Female,38,8,107283.4,1,0,0,157442.75
5976,15674887,T'ien,622,France,Male,38,5,10000,2,0,0,105295.77
5977,15701982,Ndubueze,715,France,Male,34,4,124314.45,1,0,0,97782.92
5978,15748983,Chukwuraenye,657,France,Female,41,5,95858.37,1,1,1,68255.88
5979,15673378,K'ung,703,France,Male,36,2,10000,2,1,0,108790.95
5980,15601044,Stevenson,802,France,Male,33,8,10000,2,1,0,143706.18
5981,15771672,Marshall,793,Spain,Female,36,0,10000,1,0,0,148993.47
5982,15642038,Hayward,554,France,Female,35,6,117707.18,2,0,0,95277.15
5983,15693417,Tipton,533,Spain,Male,38,1,135289.33,2,0,1,152956.33
5984,15607727,Gibson,658,France,Male,36,8,174060.46,1,1,1,94925.62
5985,15589416,Fraser,713,Germany,Male,40,3,114446.84,2,1,1,87308.18
5986,15603882,Fang,711,Spain,Male,37,2,10000,2,1,0,83978.86
5987,15753585,Dubinina,669,France,Male,25,1,157848.53,1,0,0,37543.93
5988,15725391,Morey,439,France,Female,43,8,10000,1,0,1,104889.3
5989,15773053,Todd,763,Spain,Female,37,6,10000,2,1,1,149705.25
5990,15625677,Forbes,697,Germany,Female,74,3,108071.36,2,1,1,16445.79
5991,15776503,De Salis,702,Spain,Female,35,8,14262.8,2,1,0,54689.16
5992,15746487,Barry,686,Spain,Male,41,7,102749.72,1,0,1,194913.86
5993,15777958,Afamefuna,629,Spain,Male,36,1,161757.87,2,1,1,146371.72
5994,15606877,Ibbott,823,France,Male,38,1,10000,2,1,0,156603.7
5995,15757684,Marshall,683,Germany,Female,35,5,95698.79,1,0,1,182566.76
5996,15677209,Law,555,France,Male,37,9,124969.13,1,1,0,60194.05
5997,15764206,Pinto,647,Germany,Male,44,4,93960.35,1,1,0,36579.53
5998,15610482,Chinedum,714,France,Female,51,4,88308.87,3,0,0,5862.53
5999,15612812,McKay,850,Spain,Female,39,10,10000,2,1,1,143030.09
6000,15794158,Otutodilinna,713,France,Female,59,3,10000,2,1,1,62700.08
6001,15774967,She,452,France,Male,30,7,112935.87,1,1,1,99017.34
6002,15779283,Pai,683,Spain,Female,24,8,98567.1,1,1,0,187987.01
6003,15707114,Kruglov,577,France,Female,26,1,180530.51,1,0,0,123454.62
6004,15605299,Chin,552,France,Male,33,5,140931.57,1,0,1,10921.5
6005,15607417,King,769,Germany,Female,31,7,148913.72,2,1,0,53817.23
6006,15683507,Hansen,691,France,Male,38,7,10000,2,0,0,81617.4
6007,15605073,Ting,818,France,Female,49,2,10000,1,0,1,192298.84
6008,15576121,Stone,739,France,Male,41,5,10000,2,0,0,143882.25
6009,15770471,McLean,639,France,Female,50,6,115335.32,2,1,1,53130.41
6010,15593030,Zikoranachidimma,651,France,Female,65,0,10000,2,1,1,190454.04
6011,15624104,Fu,779,France,Female,26,0,10000,2,0,1,111906
6012,15595257,Trevisano,850,Germany,Female,33,7,134678.13,1,1,0,113177.95
6013,15637167,Fallaci,829,France,Male,38,9,10000,2,1,0,30529.88
6014,15613507,Wiley,579,Germany,Male,31,2,90547.48,2,1,1,18800.13
6015,15583535,Chiagoziem,510,France,Male,32,9,103324.78,1,1,1,46127.7
6016,15752852,Murray,531,France,Male,29,3,114590.58,1,0,0,75585.48
6017,15804111,Chuang,628,Germany,Female,36,3,91286.51,1,1,0,63085.94
6018,15800553,Huang,633,Spain,Male,32,5,163340.12,2,1,1,74415.2
6019,15712355,Chukwukere,714,Spain,Male,45,8,150900.29,2,0,1,139889.15
6020,15797425,Hsia,604,Spain,Male,23,9,124577.33,1,1,1,7267.25
6021,15621468,Lee,630,Spain,Male,35,1,10000,2,0,0,186826.22
6022,15779426,Theus,850,Spain,Female,31,4,91292.7,1,1,1,162149.07
6023,15711255,Jennings,788,Germany,Female,57,8,93716.72,1,1,1,180150.49
6024,15770534,Parker,798,France,Female,37,4,111723.08,1,1,1,83478.12
6025,15678763,Tan,770,Germany,Male,45,4,110765.68,1,1,0,26163.74
6026,15573929,Barry,569,Germany,Male,25,9,173459.45,2,1,1,44381.06
6027,15740140,Tuan,425,Spain,Female,22,7,169649.73,2,0,1,136365
6028,15792685,Patterson,547,Spain,Female,31,9,10000,2,0,0,99294.22
6029,15605311,Ofodile,725,Germany,Male,45,8,116917.07,1,0,0,173464.43
6030,15572503,Chandler,506,France,Male,37,5,10000,2,1,1,127543.81
6031,15738255,Nash,632,France,Female,36,7,10000,2,1,1,52526.65
6032,15600746,Atkinson,620,France,Male,22,0,10000,1,1,0,32589.45
6033,15804430,Brenan,663,Germany,Male,32,8,130627.66,1,1,0,47161.25
6034,15694224,Obidimkpa,700,Spain,Female,46,5,56580.95,2,0,1,45424.13
6035,15583754,Terry,696,Germany,Male,38,6,142316.14,1,1,1,8018.49
6036,15802514,Spring,767,Spain,Male,31,6,10000,2,1,1,195668
6037,15619379,Mahmood,561,France,Male,56,7,152759,2,1,0,133167.11
6038,15758849,Campbell,350,Germany,Male,39,0,109733.2,2,0,0,123602.11
6039,15761410,Bellucci,706,France,Male,54,9,117444.51,1,1,1,186238.85
6040,15569245,Amaechi,464,Spain,Female,34,5,76001.57,1,1,1,158668.87
6041,15788575,Foxall,501,France,Female,34,3,107747.57,1,1,0,9249.36
6042,15747258,Bentley,745,Spain,Female,35,8,10000,2,1,1,116581.1
6043,15769382,Baird,587,France,Female,36,1,134997.49,2,1,0,44688.08
6044,15699670,Howard,667,France,Female,48,2,10000,2,1,1,148608.39
6045,15589112,Henry,737,France,Male,36,9,10000,1,0,1,188670.9
6046,15812374,Sopuluchukwu,485,Spain,Female,30,7,10000,1,1,0,107067.37
6047,15758881,Rocher,590,Spain,Female,37,0,64345.21,1,0,1,61759.33
6048,15685880,White,518,Germany,Female,35,8,141665.63,1,0,1,192776.64
6049,15583126,Komar,581,Spain,Female,29,8,10000,2,1,0,46735.19
6050,15587617,Russo,785,Germany,Female,33,5,136624.6,2,1,1,169117.74
6051,15633676,Loewenthal,799,France,Female,52,4,161209.66,1,1,1,89081.41
6052,15573777,Aliyeva,698,Spain,Male,38,10,95010.92,1,1,1,105227.86
6053,15633610,Montes,730,France,Female,41,4,167545.32,1,1,0,128246.81
6054,15711491,Kuo,740,Germany,Female,36,4,109044.6,1,0,0,94554.74
6055,15570637,Cheng,785,France,Female,47,9,122031.55,1,1,1,33823.5
6056,15690961,McIntosh,527,Spain,Female,29,2,27755.97,1,1,0,97468.44
6057,15709374,T'ao,544,France,Female,29,1,118560.55,1,1,1,164137.36
6058,15780782,Tyndall,705,France,Male,61,4,10000,2,1,1,191313.7
6059,15681992,Bailey,684,France,Male,34,9,10000,2,1,1,65257.57
6060,15778226,Onyekaozulu,639,Spain,Female,28,8,97840.72,1,1,1,178222.77
6061,15786888,Nwachukwu,565,Germany,Female,38,2,158651.29,2,1,1,179445.28
6062,15726530,Romani,481,France,Male,44,9,175303.06,1,1,0,65500.53
6063,15641219,Chin,731,Spain,Male,25,8,96950.21,1,1,0,97877.92
6064,15805348,Bellucci,607,France,Male,45,7,123859.6,1,0,1,113051.57
